Course,Previous qualification,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Gender,Age at enrollment,Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),GDP,Target
7,1,1,14,10,10,1,20,5,10,3,13.33333333,0,5,11,5,13.57142857,1.79,Graduate
6,12,3,1,3,6,1,25,6,0,0,0,0,6,0,0,0,1.74,Need Additional Support
5,1,1,14,22,29,1,19,6,9,5,12,0,6,10,4,11.2,3.51,Graduate
7,1,1,28,5,6,1,18,5,6,5,16.2,0,5,8,5,16,3.51,Graduate
17,9,10,10,10,10,1,28,13,13,7,10.28571429,5,11,13,5,10.6,1.74,Need Additional Support
7,1,13,14,10,10,1,18,5,5,0,0,0,5,5,0,0,-3.12,Enrolled
11,1,1,28,10,10,1,20,6,7,6,13.57142857,0,6,8,6,13.16666667,3.51,Graduate
8,1,4,3,4,4,1,18,6,7,6,14.28571429,0,6,9,6,14.85714286,2.02,Graduate
9,1,1,1,4,4,1,19,5,7,5,10.2,0,5,6,4,10.5,1.79,Graduate
12,1,13,14,10,10,1,24,8,16,2,10.25,0,8,16,2,10.25,-1.7,Need Additional Support
6,1,1,3,6,6,1,21,6,0,0,0,0,6,0,0,0,1.74,Need Additional Support
14,1,3,27,5,8,1,20,6,7,6,14.83333333,0,6,6,6,14.83333333,-1.7,Graduate
4,14,13,1,10,9,1,21,6,12,5,13.625,0,6,6,5,12.6,0.79,Graduate
13,1,13,14,31,29,1,24,7,7,7,12.27142857,0,8,10,7,13.65714286,1.74,Graduate
17,1,23,27,10,10,1,27,5,0,0,0,0,5,0,0,0,1.74,Need Additional Support
9,1,22,28,10,10,1,19,5,8,4,12.5,0,5,9,5,10.5,3.51,Enrolled
3,1,3,14,5,8,1,39,9,10,9,13.22222222,2,7,8,7,13.14285714,3.51,Graduate
1,1,13,27,10,10,1,25,7,13,2,15,0,7,12,2,11.5,1.79,Need Additional Support
2,3,1,2,10,3,1,18,0,0,0,0,0,0,0,0,0,-3.12,Need Additional Support
5,1,1,2,10,3,1,19,12,12,12,13.16666667,6,12,12,12,13,1.74,Graduate
15,1,23,27,10,9,1,21,6,8,5,13.83333333,0,6,6,4,14,0.79,Graduate
17,15,1,3,5,3,1,27,5,0,0,0,0,5,0,0,0,3.51,Need Additional Support
9,1,1,1,6,4,1,19,5,6,0,0,0,5,6,0,0,0.32,Enrolled
12,1,3,1,3,8,1,18,8,8,7,13.15428571,0,8,8,7,13.15428571,1.74,Enrolled
14,3,16,27,4,4,1,27,12,12,9,12.33333333,6,11,11,6,13.16666667,-3.12,Need Additional Support
15,1,13,28,9,4,1,18,6,6,6,13,0,6,7,5,11.8,-1.7,Need Additional Support
8,1,2,3,10,2,1,19,5,14,2,11.5,0,5,8,5,11.4,-3.12,Enrolled
4,14,13,28,10,11,1,19,6,15,3,13.25,0,6,9,1,12,0.79,Need Additional Support
4,14,13,1,2,2,1,22,6,12,3,13.33333333,0,6,12,3,12.75,-4.06,Enrolled
10,1,13,28,5,6,0,18,6,6,6,13.5,0,6,6,6,12.16666667,1.74,Graduate
15,1,22,27,10,4,0,18,6,7,6,12.66666667,0,6,8,5,12.8,1.74,Graduate
9,1,4,14,3,2,0,23,11,18,11,15.09090909,2,6,7,6,14.5,-3.12,Need Additional Support
2,1,1,4,10,6,1,20,0,0,0,0,0,0,0,0,0,-3.12,Need Additional Support
15,1,2,1,4,4,1,18,6,7,6,13.16666667,0,6,7,6,12.66666667,-0.92,Graduate
15,1,13,14,10,8,1,18,6,6,6,12.83333333,0,6,8,6,12.83333333,1.79,Graduate
7,1,1,14,20,44,1,18,5,7,5,11.8,0,5,9,3,12,3.51,Enrolled
15,1,13,1,10,10,1,20,6,6,6,11.83333333,0,6,6,6,12.16666667,-1.7,Graduate
15,1,3,1,3,5,1,20,6,6,5,12.8,0,6,11,3,12.75,-4.06,Graduate
5,14,1,1,5,5,1,21,7,7,5,11.8,5,9,9,5,11,1.79,Need Additional Support
2,1,13,14,10,5,1,22,0,0,0,0,0,0,0,0,0,0.79,Enrolled
7,1,13,1,6,5,1,20,5,7,5,15.8,0,5,7,5,14.57142857,2.02,Need Additional Support
2,1,1,27,10,10,1,19,0,0,0,0,0,0,0,0,0,-4.06,Enrolled
7,14,23,14,10,6,1,19,5,9,2,12.5,0,5,10,3,11.6,1.79,Enrolled
14,1,1,1,5,5,1,20,6,9,6,14.66666667,0,6,7,6,13.85714286,3.51,Graduate
6,14,13,27,6,8,1,19,6,10,4,12.5,1,6,16,2,12,1.79,Need Additional Support
7,1,1,10,4,4,1,19,5,7,3,12,0,6,10,2,10.5,2.02,Need Additional Support
7,1,2,2,3,3,1,24,8,8,7,13.14285714,1,6,8,6,11.83333333,3.51,Enrolled
14,1,13,1,6,5,1,18,6,6,3,12.66666667,0,6,11,4,11.14285714,1.74,Need Additional Support
7,1,13,14,10,9,1,18,5,6,5,15,0,5,6,5,14.2,3.51,Enrolled
10,1,13,28,10,8,0,18,6,7,5,13.6,0,6,7,5,11.8,3.51,Need Additional Support
15,1,1,1,8,8,0,18,6,6,6,12.5,0,6,6,6,13.83333333,3.51,Graduate
10,1,13,27,10,10,0,21,6,7,6,13.33333333,0,6,7,6,13.5,1.79,Graduate
6,1,22,27,10,10,0,18,6,13,4,12.25,0,6,15,5,11,2.02,Need Additional Support
12,1,1,14,4,4,0,18,7,7,7,15.10142857,0,8,8,8,16.09375,2.02,Graduate
10,1,13,27,10,10,0,18,6,6,6,13.16666667,0,6,6,6,16,1.74,Graduate
3,1,3,14,3,5,0,23,6,8,4,11,0,6,6,0,0,0.79,Need Additional Support
9,1,3,14,3,5,0,21,5,9,3,11.66666667,0,5,9,4,11.75,3.51,Graduate
10,1,13,28,8,6,0,20,6,13,1,10,0,6,13,1,13,-3.12,Enrolled
3,1,19,24,1,1,0,26,7,15,7,11.57142857,2,6,14,2,11,0.32,Need Additional Support
15,1,1,14,5,5,0,18,6,6,6,12.16666667,0,6,10,5,11.2,0.32,Enrolled
2,1,3,27,10,10,0,18,0,0,0,0,0,0,0,0,0,-0.92,Need Additional Support
14,1,13,14,10,9,0,19,6,6,6,13.83333333,0,6,7,6,14.28571429,3.51,Graduate
12,1,13,1,10,4,0,20,7,10,6,12.35714286,0,8,9,7,13,0.79,Graduate
15,1,23,14,8,8,0,19,6,7,6,12.16666667,0,6,10,2,10.33333333,-0.92,Need Additional Support
10,14,22,14,29,15,0,21,6,8,3,12,2,6,6,2,12.5,1.79,Enrolled
11,1,22,27,5,7,0,33,10,14,9,12.41666667,5,9,14,7,13,1.74,Graduate
6,1,3,28,5,7,0,18,5,7,4,12.75,0,5,6,4,12.75,0.32,Graduate
12,6,22,1,10,5,0,21,21,33,18,14.93333333,12,21,33,18,14.93333333,0.32,Graduate
15,1,3,14,3,4,0,19,6,6,6,13,0,6,7,6,11.66666667,3.51,Graduate
16,12,23,14,10,10,0,33,7,7,7,12.85714286,0,7,8,6,12.66666667,3.51,Enrolled
12,1,23,28,6,6,0,18,7,10,7,14.455,0,8,8,8,13.91,-4.06,Graduate
14,1,1,14,5,5,0,18,6,8,6,14,0,6,7,6,13.28571429,2.02,Graduate
15,1,13,28,5,5,0,20,6,6,6,13.5,0,6,7,6,12.66666667,2.02,Graduate
11,1,22,27,7,7,0,20,6,0,0,0,0,6,0,0,0,2.02,Need Additional Support
3,1,13,1,2,2,0,20,6,6,6,11.66666667,0,6,12,5,14,1.74,Graduate
6,1,1,27,5,10,0,19,5,6,4,12,0,5,8,5,13.33333333,1.74,Graduate
10,1,23,27,9,9,0,19,6,7,6,11.71428571,0,6,6,6,11.83333333,0.79,Graduate
10,1,26,1,3,4,0,21,6,8,6,12.66666667,0,6,7,6,12.42857143,2.02,Graduate
6,1,3,3,5,3,0,26,6,11,3,11.75,0,6,19,4,12.8,1.79,Enrolled
10,1,22,27,9,7,0,21,6,0,0,0,0,6,0,0,0,-0.92,Need Additional Support
12,1,13,28,6,6,0,18,8,8,7,12.32857143,0,8,8,7,12.32857143,-1.7,Graduate
16,12,22,27,10,9,0,27,7,14,6,11.66666667,0,7,10,1,10,1.79,Need Additional Support
5,1,1,28,4,10,0,20,12,12,12,13.25,5,12,12,11,12.72727273,-4.06,Graduate
14,14,13,3,8,11,0,21,6,8,5,11.83333333,0,6,8,4,13.25,-0.92,Enrolled
13,1,23,27,10,10,0,18,7,7,7,13.3,0,8,8,8,15.125,-4.06,Graduate
6,14,1,14,10,10,0,20,6,13,6,12.55555556,1,6,11,5,11.8,-0.92,Enrolled
15,1,1,14,5,11,0,18,6,6,6,12.83333333,0,6,7,6,12.16666667,2.02,Graduate
10,14,1,1,4,6,0,20,6,6,6,12.83333333,2,6,6,6,12.83333333,0.79,Graduate
6,1,1,14,5,11,0,19,5,10,3,12.66666667,0,5,7,3,13,-1.7,Graduate
12,1,22,3,10,3,0,20,7,8,6,13.27142857,0,8,8,7,14.47142857,0.79,Graduate
17,1,13,27,6,9,0,20,5,5,5,12.4,0,5,6,5,12.83333333,1.74,Graduate
6,14,23,1,6,6,0,20,5,10,2,14.5,0,5,7,4,11.25,-1.7,Enrolled
10,1,13,1,8,11,0,19,6,7,0,0,0,5,5,0,0,0.79,Need Additional Support
15,1,3,3,15,20,0,18,6,7,6,14.28571429,0,6,8,6,13.25,3.51,Graduate
6,1,23,28,10,11,0,18,5,7,3,12.33333333,0,5,9,5,12.6,1.74,Graduate
12,1,23,27,10,9,0,19,7,10,6,12.58333333,0,8,8,7,12.67142857,0.79,Graduate
12,1,10,27,6,10,0,19,7,8,6,13.73166667,0,8,10,7,13.77142857,1.79,Need Additional Support
4,12,22,27,10,5,1,43,6,8,6,12.875,0,6,14,5,12.14285714,-0.92,Enrolled
5,1,22,17,1,5,1,47,10,14,8,14.625,5,7,7,5,13.4,-3.12,Need Additional Support
9,1,19,24,13,13,1,23,3,3,0,0,0,2,2,0,0,0.32,Need Additional Support
10,1,13,14,10,10,0,19,6,8,6,12.66666667,0,6,7,6,12.66666667,3.51,Graduate
12,1,3,3,3,3,0,20,8,11,6,12.49166667,0,8,11,6,12.49166667,-1.7,Graduate
2,1,1,3,5,5,0,19,12,12,12,13.66666667,4,11,12,11,14.16666667,3.51,Graduate
6,1,22,27,10,10,0,19,6,13,6,16,0,6,8,6,14.5,-4.06,Graduate
6,14,13,27,5,8,0,19,6,8,6,14.14285714,1,6,7,6,13,0.79,Graduate
3,12,13,14,22,27,0,39,6,9,6,11.83333333,0,6,9,4,13.75,2.02,Graduate
5,1,1,1,4,6,0,20,6,6,6,12.66666667,0,6,8,6,13,1.74,Graduate
5,1,23,14,10,4,0,21,6,6,6,12.5,0,6,6,6,12.66666667,0.32,Graduate
10,1,22,14,10,8,0,22,11,16,9,10.88888889,2,10,20,4,11.25,-3.12,Graduate
15,1,13,28,6,1,0,19,6,11,1,13,0,5,10,0,0,0.32,Need Additional Support
14,1,1,14,20,18,0,22,6,6,6,15.16666667,0,6,6,6,16,0.79,Graduate
16,1,13,14,4,4,0,19,6,8,6,12.66666667,0,6,7,6,12,-1.7,Graduate
2,1,22,28,10,10,1,18,0,0,0,0,0,0,0,0,0,0.32,Need Additional Support
9,1,13,14,10,10,1,26,5,9,5,12,0,5,5,5,10.2,2.02,Enrolled
17,1,22,27,10,10,1,36,5,5,0,0,0,5,5,0,0,-1.7,Need Additional Support
2,1,13,2,6,6,1,20,0,0,0,0,0,0,0,0,0,1.79,Graduate
9,1,22,27,10,8,1,30,5,8,2,11,0,5,6,4,11.5,-4.06,Need Additional Support
4,1,1,1,5,11,1,24,6,7,6,15.71428571,0,6,10,6,15.9,-4.06,Need Additional Support
9,1,19,24,1,1,1,26,15,15,11,10.81818182,12,14,15,11,11.63636364,0.32,Need Additional Support
9,1,13,28,10,8,1,19,5,16,1,12,0,5,6,0,0,0.79,Need Additional Support
10,1,13,28,10,11,1,34,6,8,5,12.6,0,6,11,4,11.25,1.79,Graduate
8,1,1,1,2,2,1,33,5,12,1,13,0,5,7,3,14,-3.12,Enrolled
9,1,13,1,10,5,1,19,5,8,5,11.6,0,5,10,4,10.75,-3.12,Graduate
7,1,13,1,5,6,1,26,5,11,1,10,0,5,14,1,11,3.51,Need Additional Support
14,1,23,27,8,8,1,29,6,7,1,14,0,6,6,0,0,-0.92,Need Additional Support
7,1,13,27,10,8,1,19,5,9,5,12.6,0,5,8,2,12.5,3.51,Need Additional Support
2,1,1,1,10,10,1,18,0,0,0,0,0,0,0,0,0,-1.7,Need Additional Support
17,12,13,27,10,10,1,29,5,11,2,11.33333333,0,5,9,1,12,2.02,Need Additional Support
11,1,22,27,10,10,1,21,6,6,6,12.66666667,0,6,7,5,11.4,-3.12,Graduate
11,1,1,1,5,11,1,19,6,7,5,10.8,0,6,10,2,10.5,1.74,Enrolled
12,1,23,28,6,11,1,20,7,14,5,12.87857143,0,8,15,7,11.85625,-4.06,Graduate
6,1,3,1,3,6,1,18,5,5,0,0,0,5,5,0,0,0.32,Need Additional Support
5,1,23,27,6,6,1,18,6,6,6,12.83333333,0,6,8,5,11.4,-4.06,Enrolled
9,1,19,24,13,13,1,21,5,5,5,12.6,0,5,9,3,12.83333333,1.74,Enrolled
9,1,1,1,5,3,1,20,5,0,0,0,0,5,0,0,0,3.51,Need Additional Support
7,1,22,27,10,10,1,30,5,11,0,0,0,5,5,0,0,-1.7,Need Additional Support
14,1,22,28,5,2,1,19,6,6,6,14.16666667,0,6,6,6,14,0.79,Graduate
9,1,1,14,10,7,1,30,5,7,5,13.4,0,5,7,4,13.25,3.51,Need Additional Support
9,1,23,1,6,6,1,22,5,8,5,11.2,0,5,13,4,11.25,-1.7,Graduate
2,1,22,27,6,11,1,22,0,0,0,0,0,0,0,0,0,1.79,Graduate
5,1,1,1,10,11,1,19,6,6,6,12.66666667,0,6,8,5,11.8,2.02,Need Additional Support
14,1,1,14,6,4,1,21,5,7,3,12.33333333,0,5,5,4,11.25,0.32,Need Additional Support
6,1,23,28,23,30,1,21,5,7,4,12.25,0,5,7,5,12,0.32,Graduate
2,14,13,28,10,10,1,21,0,0,0,0,0,0,0,0,0,-4.06,Need Additional Support
9,1,1,14,5,8,1,27,5,13,3,10.75,0,5,9,3,10.33333333,-4.06,Need Additional Support
1,1,22,27,2,2,1,32,7,7,0,0,0,7,8,0,0,0.79,Need Additional Support
14,9,22,1,10,4,1,40,6,13,0,0,0,6,6,0,0,-4.06,Need Additional Support
9,1,22,1,6,4,1,20,5,9,2,14.33333333,0,5,10,2,12.5,0.32,Enrolled
8,14,4,4,3,11,1,20,5,8,2,11.5,1,5,13,2,11.5,-1.7,Need Additional Support
2,1,22,27,10,10,1,18,0,0,0,0,0,0,0,0,0,0.32,Graduate
9,1,1,28,2,8,1,21,5,11,2,10.5,0,5,13,0,0,-1.7,Need Additional Support
14,1,13,27,6,9,1,18,6,6,6,13.5,0,6,0,0,0,-1.7,Need Additional Support
4,1,1,3,22,21,1,19,6,17,1,11,0,6,19,0,0,-0.92,Enrolled
5,3,22,27,8,8,1,30,6,6,1,10,0,6,6,0,0,-4.06,Need Additional Support
4,9,13,1,10,2,1,29,6,17,0,0,0,6,8,0,0,-4.06,Need Additional Support
7,1,1,1,5,5,1,18,5,10,1,12,0,5,7,3,10.66666667,0.32,Need Additional Support
14,1,1,1,10,10,1,18,5,6,4,12.25,0,5,5,5,12.2,-3.12,Need Additional Support
4,14,1,1,4,11,1,22,10,21,5,11.4,2,7,13,6,11.66666667,-4.06,Need Additional Support
17,1,22,27,6,6,1,27,5,5,0,0,0,5,5,0,0,-1.7,Need Additional Support
14,1,23,1,10,8,1,20,6,8,4,14.25,0,6,10,5,14,1.74,Graduate
3,2,13,28,10,11,1,42,12,12,11,14.45454545,7,11,11,10,14.2,2.02,Graduate
4,1,23,28,5,9,1,21,12,13,12,14.53846154,4,12,14,12,14.46153846,-4.06,Graduate
12,1,1,28,8,8,1,23,7,10,6,12.73333333,0,8,10,7,11.95,-0.92,Graduate
5,1,23,28,10,10,1,21,12,13,5,13.2,4,12,12,4,13.5,3.51,Need Additional Support
2,1,4,3,2,2,1,19,0,0,0,0,0,0,0,0,0,-1.7,Graduate
10,1,22,27,8,8,1,40,6,7,6,12.33333333,0,6,10,4,12.75,3.51,Need Additional Support
9,1,13,1,10,6,1,22,9,9,5,11.2,5,9,14,7,11.25,-1.7,Need Additional Support
12,1,23,27,10,10,1,19,7,7,6,13.2,0,7,7,6,13.2,0.32,Graduate
7,1,13,27,10,10,1,24,5,8,5,11.83333333,0,5,8,4,14,-1.7,Enrolled
11,1,3,1,3,5,1,21,6,10,5,11.33333333,0,6,14,2,11.5,-1.7,Enrolled
7,1,3,1,10,4,1,18,5,5,5,13.6,0,5,6,5,14.6,3.51,Graduate
7,1,22,27,10,8,1,18,5,10,0,0,0,5,10,2,11.5,0.32,Need Additional Support
14,1,3,1,4,11,1,24,6,11,5,12.85714286,0,6,12,5,13.66666667,2.02,Need Additional Support
7,1,22,14,10,4,1,28,5,16,3,14.33333333,0,5,9,5,12.42857143,-3.12,Enrolled
14,1,13,28,8,10,0,19,6,9,5,13.5,0,6,6,6,14,1.79,Graduate
6,15,3,3,5,3,0,28,6,8,6,14.42857143,0,6,12,4,15.6,2.02,Enrolled
16,1,10,1,5,1,0,18,6,12,0,0,0,6,12,0,0,0.32,Need Additional Support
2,1,3,1,5,4,0,19,0,0,0,0,0,0,0,0,0,-0.92,Graduate
12,1,1,1,5,5,0,19,8,8,8,12.82875,0,8,8,8,12.82875,-3.12,Graduate
8,1,24,3,4,3,0,21,5,6,0,0,0,5,6,4,13.75,1.74,Graduate
12,1,1,14,5,6,0,18,7,0,0,0,0,8,0,0,0,0.79,Need Additional Support
5,1,3,14,2,6,0,19,6,6,6,14.66666667,0,6,6,6,13.16666667,-3.12,Graduate
12,1,23,28,8,8,0,19,8,8,7,13.93714286,0,8,8,7,13.93714286,1.74,Graduate
5,1,3,1,3,11,0,20,12,12,10,14.7,8,12,12,12,14.58333333,-4.06,Graduate
15,1,1,1,10,5,0,18,6,6,6,11.66666667,0,6,6,5,12.2,-1.7,Graduate
12,6,22,27,10,10,0,20,7,7,6,14.85,0,7,7,6,14.85,0.32,Graduate
6,12,13,27,8,12,0,26,5,11,1,12,0,5,12,0,0,1.74,Need Additional Support
12,1,3,1,4,5,0,18,7,8,7,13.6875,0,8,9,8,15.62222222,0.79,Need Additional Support
3,1,22,27,10,10,0,58,6,14,5,12.4,0,6,10,5,11.6,-3.12,Graduate
12,1,1,3,5,4,0,18,7,10,7,13.398,0,8,8,8,13.5425,-4.06,Graduate
6,1,1,1,5,4,0,20,6,13,5,11.8,0,6,19,4,12,1.79,Enrolled
17,1,23,27,7,8,0,20,5,0,0,0,0,5,0,0,0,2.02,Need Additional Support
9,1,22,27,10,10,0,29,15,19,13,11.76923077,12,14,17,14,11.92857143,-3.12,Graduate
10,3,1,1,5,11,0,27,6,8,0,0,0,5,6,0,0,-0.92,Need Additional Support
6,1,13,28,6,8,0,21,6,8,6,13.28571429,0,6,11,6,13,2.02,Graduate
10,1,1,14,5,10,0,20,6,6,6,11.66666667,0,6,8,6,11.16666667,-4.06,Graduate
10,1,13,28,4,8,0,19,6,13,6,11.5,0,6,9,5,12.2,2.02,Graduate
12,1,22,28,7,7,0,22,7,9,6,13.08166667,0,8,12,6,13.15,2.02,Graduate
5,1,23,27,10,8,0,19,6,6,6,12.66666667,0,6,6,6,13,-4.06,Graduate
15,1,22,1,10,9,0,19,6,6,3,11.33333333,0,6,6,0,0,1.79,Need Additional Support
16,1,3,3,3,3,0,23,6,8,5,13.6,0,6,8,5,11.6,0.32,Enrolled
15,1,1,1,5,5,0,18,6,6,6,13.16666667,0,6,7,5,13.2,1.79,Need Additional Support
8,14,1,14,5,9,0,19,6,0,0,0,0,6,0,0,0,-1.7,Need Additional Support
4,14,1,1,5,4,0,20,6,10,5,11.66666667,0,6,7,5,12.6,1.79,Graduate
10,1,1,28,10,8,0,19,6,6,6,13.5,0,6,7,6,13.42857143,2.02,Graduate
6,12,22,27,10,10,0,26,6,7,0,0,0,6,6,0,0,0.79,Need Additional Support
10,1,1,14,5,8,0,18,6,6,6,13.16666667,0,6,7,6,14.14285714,2.02,Graduate
6,1,22,27,5,10,0,29,5,11,4,12.5,1,5,11,2,12.5,-1.7,Need Additional Support
4,14,3,1,3,7,0,20,6,10,6,13.375,0,6,10,6,13,-0.92,Graduate
5,1,13,2,8,4,0,19,6,6,6,13.16666667,0,6,6,6,12.66666667,-4.06,Graduate
6,14,1,1,5,5,0,23,6,12,4,13.4,1,6,17,2,13.5,1.79,Enrolled
13,1,2,3,4,3,0,25,7,10,3,13,1,8,10,3,11.66666667,1.74,Enrolled
12,1,3,3,2,2,0,18,8,8,7,13.15428571,0,8,8,7,13.15428571,1.74,Graduate
5,1,1,28,5,8,0,19,6,6,6,12.83333333,0,6,6,6,12.83333333,-3.12,Graduate
16,1,1,14,6,6,0,18,7,10,7,12.14285714,0,7,7,7,13.14285714,1.79,Graduate
12,1,1,14,5,5,0,19,7,9,5,13.34,0,7,9,6,12.38571429,1.79,Enrolled
3,15,22,14,10,4,0,36,10,15,4,13,5,9,10,4,13.75,3.51,Need Additional Support
4,14,1,28,5,10,1,20,6,18,3,12,0,6,17,3,11.66666667,-4.06,Enrolled
2,1,1,1,3,4,1,20,0,0,0,0,0,0,0,0,0,2.02,Need Additional Support
10,1,23,28,10,9,1,18,6,9,5,11,0,6,12,0,0,2.02,Need Additional Support
4,14,3,1,5,7,1,19,6,8,5,11.5,0,6,11,6,11.33333333,1.79,Enrolled
10,1,1,34,5,3,1,20,9,9,3,13.33333333,2,6,6,2,12.5,3.51,Need Additional Support
12,1,13,14,5,8,1,18,7,9,7,14.59444444,0,8,10,8,13.472,-4.06,Graduate
8,14,3,1,4,7,1,20,6,9,4,11,1,6,13,3,10.66666667,1.79,Need Additional Support
7,1,13,1,12,4,1,24,5,8,0,0,0,5,5,0,0,-3.12,Need Additional Support
15,1,13,28,6,8,1,19,6,6,0,0,0,6,0,0,0,3.51,Need Additional Support
7,1,13,14,8,10,1,18,5,9,1,12,0,5,10,2,12,0.32,Need Additional Support
7,1,4,28,3,8,1,18,5,8,5,14,0,5,6,5,13.2,3.51,Graduate
11,1,1,14,5,5,1,18,6,8,6,13.57142857,0,6,7,5,11.8,3.51,Graduate
14,1,3,14,2,8,1,22,6,12,0,0,0,6,6,0,0,-0.92,Need Additional Support
14,1,13,28,10,10,1,19,6,8,6,14.25,0,6,7,6,13.85714286,2.02,Graduate
6,9,1,29,6,4,0,32,6,7,0,0,0,6,6,0,0,0.79,Need Additional Support
16,1,19,14,1,4,0,21,6,12,0,0,0,6,12,0,0,0.32,Need Additional Support
12,1,22,27,7,7,0,19,8,8,7,13.54285714,0,8,8,7,13.54285714,-1.7,Graduate
3,1,23,27,10,10,0,39,9,9,9,13.11111111,2,7,10,7,11.71428571,-1.7,Graduate
3,8,19,24,1,1,0,30,9,11,9,12.66666667,2,7,7,7,12.14285714,0.32,Graduate
9,1,1,14,6,6,0,18,5,10,4,10.75,0,5,13,2,10,-3.12,Need Additional Support
17,1,22,27,10,10,0,38,10,14,4,10.75,2,10,10,2,10,0.32,Need Additional Support
5,1,19,27,6,8,0,20,6,6,6,13.66666667,0,6,6,6,13.33333333,-3.12,Graduate
3,12,19,24,1,1,0,55,6,6,6,13.83333333,1,6,6,6,12.83333333,0.32,Graduate
5,2,19,24,1,1,0,53,18,18,17,13.17647059,13,18,18,16,13,0.32,Need Additional Support
3,1,19,24,1,1,0,54,6,8,4,12.75,0,6,12,5,12.6,0.32,Need Additional Support
12,1,22,27,10,8,0,18,7,8,5,12.86,0,7,8,5,12.86,0.32,Enrolled
3,1,22,27,10,9,0,44,8,12,4,12,2,7,9,4,12,3.51,Need Additional Support
10,1,22,27,10,7,0,28,11,11,9,11.66666667,8,11,13,9,12.55555556,1.74,Graduate
3,17,13,14,10,5,0,37,14,14,14,16.5,8,11,11,11,16.90909091,3.51,Graduate
10,1,11,12,12,12,0,20,10,14,9,12.33333333,3,7,10,7,11.77777778,0.32,Graduate
12,1,13,3,4,3,0,18,7,8,7,12.59125,0,8,11,7,12.82,-4.06,Enrolled
10,1,13,14,10,10,1,19,6,9,4,11.5,0,6,12,3,11,3.51,Need Additional Support
4,1,23,27,6,10,1,23,18,19,18,11.89473684,12,13,13,13,12.92307692,-4.06,Graduate
10,1,13,27,7,7,1,22,6,0,0,0,0,6,0,0,0,0.79,Need Additional Support
11,1,3,14,4,6,1,24,6,0,0,0,0,6,0,0,0,2.02,Need Additional Support
4,14,4,4,5,3,1,22,6,13,5,13,0,6,13,2,11.5,1.79,Enrolled
4,1,1,28,6,7,1,26,6,9,0,0,0,6,6,0,0,0.79,Need Additional Support
15,1,22,27,6,6,1,18,6,6,6,15.16666667,0,6,6,6,14.83333333,-3.12,Graduate
8,14,23,14,10,10,1,24,6,8,4,11.75,1,6,8,2,13.5,2.02,Need Additional Support
7,1,1,28,5,4,1,18,5,5,0,0,0,5,6,1,15,1.74,Enrolled
2,1,1,28,8,9,1,26,0,0,0,0,0,0,0,0,0,2.02,Need Additional Support
11,12,22,27,10,5,1,27,6,11,3,11.33333333,0,6,10,3,14.75,-0.92,Need Additional Support
4,14,22,27,10,7,1,20,6,10,5,12.6,0,6,6,5,13.2,1.79,Graduate
7,1,10,1,5,11,1,19,5,10,0,0,0,5,10,1,14,0.32,Need Additional Support
6,1,23,28,5,10,1,18,6,8,6,15.5,0,6,9,4,15.5,2.02,Need Additional Support
12,1,1,1,5,5,1,18,8,8,7,12.36571429,0,8,8,7,12.36571429,1.74,Graduate
14,1,22,27,10,10,1,19,6,7,5,13.2,0,6,10,5,13.25,1.74,Enrolled
5,1,22,27,10,10,1,34,12,12,7,11.42857143,4,12,12,7,11.85714286,0.32,Enrolled
10,1,23,14,9,11,1,19,6,0,0,0,0,6,0,0,0,-0.92,Need Additional Support
15,1,1,14,5,5,1,19,6,10,4,14,0,6,9,6,12.33333333,-3.12,Graduate
4,1,2,2,2,5,1,30,12,12,3,12,5,12,16,5,11.8,-4.06,Need Additional Support
15,1,1,3,10,4,1,22,4,4,0,0,0,5,8,3,12,1.74,Need Additional Support
9,1,3,28,2,10,1,19,5,13,4,10,0,5,7,3,11.33333333,-4.06,Need Additional Support
9,1,23,1,10,9,1,21,5,9,1,10,0,5,10,1,10,0.32,Need Additional Support
2,1,22,27,10,10,1,22,0,0,0,0,0,0,0,0,0,0.32,Need Additional Support
11,1,22,27,10,10,1,19,6,7,6,11.16666667,0,6,12,3,11.66666667,1.74,Enrolled
10,1,13,28,8,8,1,20,6,12,4,11.75,0,6,13,3,11.33333333,-4.06,Enrolled
4,12,3,1,3,9,1,35,6,13,3,11.75,0,6,10,0,0,0.79,Need Additional Support
9,1,22,27,10,10,1,20,5,8,1,10,0,5,7,1,11,0.32,Need Additional Support
8,1,6,9,5,6,1,21,5,8,3,14,0,5,5,5,12.8,0.32,Graduate
6,9,19,24,13,13,1,27,5,5,0,0,0,5,5,0,0,0.32,Need Additional Support
15,1,22,28,10,6,1,26,6,12,3,12,0,6,15,0,0,-3.12,Need Additional Support
15,1,1,23,4,4,1,20,6,10,0,0,0,5,10,0,0,1.74,Need Additional Support
4,1,22,27,7,7,1,28,10,19,8,11.88888889,2,8,17,5,11.6,-4.06,Need Additional Support
15,1,13,28,10,8,1,19,6,6,6,13.83333333,0,6,6,6,13.66666667,2.02,Graduate
17,1,22,14,10,10,1,47,5,5,0,0,0,5,5,0,0,-1.7,Need Additional Support
